1509180203,18-SEP-15 07:06:02.0,19-SEP-15 01:18:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],394,0,0,OOC,18-SEP-15 15:16:02.0,18-SEP-15 21:50:02.0
1510031700,03-OCT-15 22:02:01.0,04-OCT-15 15:17:59.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],382,0,0,OOC,04-OCT-15 05:33:02.0,04-OCT-15 11:56:01.0
1510160143,16-OCT-15 19:09:01.0,17-OCT-15 11:07:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],393,0,0,OOC,17-OCT-15 01:33:02.0,17-OCT-15 08:07:01.0
1508100545,10-AUG-15 11:53:01.0,11-AUG-15 05:38:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],442,0,0,OOC,10-AUG-15 18:50:02.0,11-AUG-15 02:12:02.0
1509241343,24-SEP-15 18:46:01.0,25-SEP-15 17:43:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],383,0,0,OOC,25-SEP-15 02:52:02.0,25-SEP-15 09:16:01.0
1508161157,16-AUG-15 17:00:02.0,29-AUG-15 17:20:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],408,0,0,OOC,29-AUG-15 07:09:01.0,29-AUG-15 13:57:02.0
1509040934,04-SEP-15 14:39:01.0,05-SEP-15 15:30:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],707,0,0,OOC,04-SEP-15 21:26:01.0,05-SEP-15 09:14:01.0
1510220950,22-OCT-15 14:53:04.0,23-OCT-15 13:13:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],397,0,0,OOC,23-OCT-15 03:20:02.0,23-OCT-15 09:58:02.0
1510120244,12-OCT-15 07:47:01.0,13-OCT-15 00:00:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],385,0,0,OOC,12-OCT-15 14:34:01.0,12-OCT-15 21:00:01.0
1510211551,21-OCT-15 20:52:02.0,22-OCT-15 14:50:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],383,0,0,OOC,22-OCT-15 04:57:01.0,22-OCT-15 11:20:01.0
1509051030,05-SEP-15 15:33:02.0,06-SEP-15 08:26:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],420,0,0,OOC,05-SEP-15 22:29:01.0,06-SEP-15 05:29:02.0
